"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"253","GNK001",12001461,"2010-09-06 06:00:00",0.185000000521541,1
"254","GNK001",12001461,"2010-09-06 06:30:00",0.0699999984353781,1
"255","GNK001",12001461,"2010-09-06 07:00:00",0.144999999552965,1
"256","GNK001",12001461,"2010-09-06 07:30:00",0.131666665896773,1
"257","GNK001",12001461,"2010-09-06 08:00:00",0.101666665636003,1
"258","GNK001",12001461,"2010-09-06 08:30:00",0.0983333326876163,1
"259","GNK001",12001461,"2010-09-06 09:00:00",0.133333332836628,1
"260","GNK001",12001461,"2010-09-06 09:30:00",0.129999998956919,1
"261","GNK001",12001461,"2010-09-06 10:00:00",0.131666665896773,1
"262","GNK001",12001461,"2010-09-06 10:30:00",0.131666665896773,1
"263","GNK001",12001461,"2010-09-06 11:00:00",0.133333332836628,1
"264","GNK001",12001461,"2010-09-06 11:30:00",0.134999999776483,1
"265","GNK001",12001461,"2010-09-06 12:00:00",0.134999999776483,1
"266","GNK001",12001461,"2010-09-06 12:30:00",0.173333331942558,1
"267","GNK001",12001461,"2010-09-06 13:00:00",0.139999998733401,1
"268","GNK001",12001461,"2010-09-06 13:30:00",0.134999999776483,1
"269","GNK001",12001461,"2010-09-06 14:00:00",0.136666666716337,1
"270","GNK001",12001461,"2010-09-06 14:30:00",0.136666666716337,1
"271","GNK001",12001461,"2010-09-06 15:00:00",0.134999999776483,1
"272","GNK001",12001461,"2010-09-06 15:30:00",0.136666666716337,1
"273","GNK001",12001461,"2010-09-06 16:00:00",0.136666666716337,1
"274","GNK001",12001461,"2010-09-06 16:30:00",0.136666666716337,1
"275","GNK001",12001461,"2010-09-06 17:00:00",0.134999999776483,1
"276","GNK001",12001461,"2010-09-06 17:30:00",0.133333332836628,1
"277","GNK001",12001461,"2010-09-06 18:00:00",0.133333332836628,1
"278","GNK001",12001461,"2010-09-06 18:30:00",0.169999999925494,1
"279","GNK001",12001461,"2010-09-06 19:00:00",0.678333330899477,1
"280","GNK001",12001461,"2010-09-06 19:30:00",0.634999990463257,1
"281","GNK001",12001461,"2010-09-06 20:00:00",0.653333306312561,1
"282","GNK001",12001461,"2010-09-06 20:30:00",0.649999961256981,1
"283","GNK001",12001461,"2010-09-06 21:00:00",0.533333323895931,1
"284","GNK001",12001461,"2010-09-06 21:30:00",0.294999998062849,1
"285","GNK001",12001461,"2010-09-06 22:00:00",0.213333338499069,1
"286","GNK001",12001461,"2010-09-06 22:30:00",0.195000004023314,1
"287","GNK001",12001461,"2010-09-06 23:00:00",0.191666666418314,1
"288","GNK001",12001461,"2010-09-06 23:30:00",0.191666666418314,1
"289","GNK001",12001461,"2010-09-07 00:00:00",0.191666666418314,1
"290","GNK001",12001461,"2010-09-07 00:30:00",0.191666666418314,1
"291","GNK001",12001461,"2010-09-07 01:00:00",0.191666666418314,1
"292","GNK001",12001461,"2010-09-07 01:30:00",0.189999997615814,1
"293","GNK001",12001461,"2010-09-07 02:00:00",0.191666666418314,1
"294","GNK001",12001461,"2010-09-07 02:30:00",0.189999997615814,1
"295","GNK001",12001461,"2010-09-07 03:00:00",0.189999997615814,1
"296","GNK001",12001461,"2010-09-07 03:30:00",0.116666669026017,1
"297","GNK001",12001461,"2010-09-07 04:00:00",0.198333337903023,1
"298","GNK001",12001461,"2010-09-07 04:30:00",0.189999997615814,1
"299","GNK001",12001461,"2010-09-07 05:00:00",0.186666667461395,1
"300","GNK001",12001461,"2010-09-07 05:30:00",0.138333330862224,1
"301","GNK001",12001461,"2010-09-07 06:00:00",0.170000003650784,1
"302","GNK001",12001461,"2010-09-07 06:30:00",0.0833333330228925,1
"303","GNK001",12001461,"2010-09-07 07:00:00",0.123333332128823,1
"304","GNK001",12001461,"2010-09-07 07:30:00",0.128333332017064,1
"305","GNK001",12001461,"2010-09-07 08:00:00",0.129999998956919,1
"306","GNK001",12001461,"2010-09-07 08:30:00",0.161666665226221,1
"307","GNK001",12001461,"2010-09-07 09:00:00",0.851666672155261,1
